,HIGHDEG,INSTNM,CITY,STABBR,LATITUDE,LONGITUDE,LOCALE,UGDS,ADM_RATE,C150_4,SAT_AVG,UGDS_BLACK,UGDS_WHITE,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,RELAFFIL,COSTT4_A,PCTPELL,PCTFLOAN
2777,4,University of Fort Lauderdale,Lauderhill,FL,26.146191,-80.204083,21,31,""" """,""" """,""" """,0.8387,0.0968,0.0645,0,0,88,""" """,0.5313,0.6563
2778,4,Pacific Rim Christian University,Honolulu,HI,21.327878,-157.888673,11,96,0.8571,1,""" """,0.0313,0.25,0.1563,0.1458,0,79,17855,0.4882,0.4252
2779,3,American Business and Technology University,St Joseph,MO,39.77911,-94.820001,13,573,""" """,0.3068,""" """,0.2967,0.3333,0.0105,0.0052,0.007,-2,""" """,0.0684,0.0588
2780,3,City Vision University,Kansas City,MO,39.07043,-94.571091,11,55,""" """,""" """,""" """,0.3091,0.5455,0.0364,0.0182,0.0182,-2,14000,0.3718,0.2821
2781,3,Bethel College,Hampton,VA,37.04095,-76.409141,12,57,0.5714,""" """,""" """,0.4561,0.3509,0.1579,0.0351,0,27,18117,0.6296,0.6852
2782,4,Pinchot University,Seattle,WA,47.60033,-122.331181,11,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,-2,""" """,""" """,""" """
2783,3,West Coast University-Orange County,Anaheim,CA,33.8109,-117.912051,11,1477,0.1667,""" """,""" """,0.0176,0.2796,0.1544,0.432,0.0041,-2,42975,0.3032,0.2768
2784,3,West Coast University-Ontario,Ontario,CA,34.06668,-117.589871,12,1061,0.2778,""" """,""" """,0.049,0.3421,0.032,0.3167,0.0141,-2,39063,0.4054,0.3413
2785,3,Harrison College-Grove City,Grove City,OH,39.88221,-83.04592,21,273,1,""" """,""" """,0.1941,0.6447,0.033,0.0183,0,-2,24154,0.8484,0.9303
2786,3,National University College-Ponce,Ponce,PR,17.98043,-66.60597,12,1240,0.9246,0.3114,""" """,0,0,1,0,0,-2,13012,0.8864,0.6574
2787,3,The Art Institute of Virginia Beach,Virginia Beach,VA,36.842603,-76.131612,11,632,""" """,""" """,""" """,0.4304,0.3766,0.1092,0.0237,0.0174,-2,31371,0.6169,0.6501
2788,3,Bryant & Stratton College-Bayshore,Glendale,WI,43.11936,-87.91537,21,530,""" """,""" """,""" """,0.7623,0.1698,0.0226,0.0189,0,-2,21053,0.8396,0.8652
2789,3,Daymar College-Online,Louisville,KY,38.157391,-85.684637,11,257,""" """,""" """,""" """,0.1984,0.5447,0.0389,0.0078,0.0078,-2,27118,0.8234,0.8641
2790,3,Globe University-Madison East,Madison,WI,43.14834,-89.302031,12,212,""" """,""" """,""" """,0.0991,0.8019,0.0472,0.0094,0.0047,-2,25597,0.6617,0.8045
2791,3,Minnesota School of Business-Lakeville,Lakeville,MN,44.69161,-93.287451,21,188,""" """,""" """,""" """,0.0319,0.7606,0.0266,0.0106,0.0213,-2,24361,0.5517,0.7734
2792,3,Globe University–Green Bay,Green Bay,WI,44.45533,-87.998291,22,178,""" """,""" """,""" """,0.0225,0.8258,0.0562,0.0169,0.0281,-2,25422,0.6749,0.7819
2793,3,Globe University–Madison West,Middleton,WI,43.087708,-89.52793,21,178,""" """,""" """,""" """,0.1124,0.7247,0.0787,0.0281,0.0056,-2,25436,0.6343,0.8519
2794,3,Globe University–Wausau,Rothschild,WI,44.85984,-89.63619,23,117,""" """,""" """,""" """,0.0171,0.9145,0.0171,0.0256,0.0085,-2,25841,0.6701,0.8093
2795,4,Strayer University-Arkansas,Little Rock,AR,34.74735,-92.396031,12,152,""" """,""" """,""" """,0.6776,0.25,0.0461,0,0,-2,""" """,0.6822,0.729
2796,4,Strayer University-Georgia,Atlanta,GA,33.874785,-84.275501,21,3623,""" """,0.1875,""" """,0.7698,0.1126,0.0447,0.0041,0.0022,-2,32064,0.5999,0.6465
2797,4,Strayer University-Louisiana,Metairie,LA,30.00133,-90.123871,12,113,""" """,""" """,""" """,0.6549,0.1681,0.0708,0.0177,0.0177,""" """,32064,0.635,0.6569
2798,4,Strayer University-Mississippi,Jackson,MS,32.38099,-90.149451,12,159,""" """,""" """,""" """,0.8868,0.0503,0.0126,0.0063,0.0063,-2,""" """,0.6478,0.7107
2799,4,Strayer University-South Carolina,Greenville,SC,34.85654,-82.357811,13,1206,""" """,0.2,""" """,0.6617,0.2347,0.039,0.0025,0.0041,-2,32064,0.5347,0.5969
2800,4,Strayer University-Texas,Austin,TX,30.37212,-97.740231,11,1217,""" """,""" """,""" """,0.507,0.2202,0.1709,0.0181,0.0049,-2,32064,0.5046,0.6049
2801,3,The Art Institute of San Antonio,San Antonio,TX,29.533331,-98.565113,11,1070,""" """,""" """,""" """,0.1234,0.2804,0.5047,0.014,0.0047,-2,30622,0.6278,0.7399
2802,3,Globe University-La Crosse,Onalaska,WI,43.87803,-91.19182,13,173,""" """,""" """,""" """,0.0058,0.8902,0.0289,0.0231,0.0116,-2,24971,0.7429,0.8082
2803,4,Virginia Tech Carilion School of Medicine,Roanoke,VA,37.25766,-79.942581,13,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,-2,""" """,""" """,""" """
2804,3,Broadview Entertainment Arts University,Salt Lake City,UT,40.71722,-111.884241,21,125,""" """,""" """,""" """,0.032,0.752,0.096,0.016,0.04,-2,25284,0.649,0.8146
2805,3,Bryant & Stratton College-Hampton,Hampton,VA,37.04386,-76.39268,12,520,""" """,""" """,""" """,0.8192,0.1173,0.025,0,0.0058,-2,21206,0.8534,0.8393
2806,3,Unitek College,Fremont,CA,37.50904,-121.961761,21,1017,""" """,0.9549,""" """,0.0423,0.1386,0.1544,0.2989,0.001,-2,29083,0.5194,0.6222
2807,4,Southern California University SOMA,Los Angeles,CA,34.06051,-118.299091,11,57,""" """,""" """,""" """,0,0,0,0.4561,0,-2,""" """,""" """,""" """
2808,4,South University–Richmond,Glen Allen,VA,37.64676,-77.59915,21,665,""" """,""" """,""" """,0.5203,0.3429,0.0571,0.0331,0.003,-2,28450,0.5903,0.7818
2809,4,South University–Virginia Beach,Virginia Beach,VA,36.833995,-76.124908,11,724,""" """,""" """,""" """,0.4655,0.3425,0.0884,0.0552,0.0166,-2,29544,0.638,0.6058
2810,3,ITT Technical Institute-Merrillville,Merrillville,IN,41.464567,-87.326153,21,380,0.7563,""" """,""" """,0.4237,0.3763,0.1158,0,0.0026,-2,27281,0.7423,0.916
2811,3,ITT Technical Institute-Tallahassee,Tallahassee,FL,30.47757,-84.295881,12,395,0.6524,""" """,""" """,0.6329,0.2937,0.0228,0.0025,0.0051,-2,28052,0.8207,0.8967
2812,3,ITT Technical Institute-Corona,Corona,CA,33.819,-117.50849,12,446,0.9459,""" """,""" """,0.0852,0.3274,0.4305,0.0561,0.0112,-2,26553,0.7557,0.7871
2813,3,ITT Technical Institute-Aurora,Aurora,CO,39.67687,-104.826141,11,231,0.9279,""" """,""" """,0.2294,0.4805,0.1429,0.0216,0.0216,-2,27165,0.664,0.753
2814,3,ITT Technical Institute-West Covina,San Dimas,CA,34.10264,-117.818831,21,8,""" """,""" """,""" """,0,0,1,0,0,""" """,""" """,0.7973,0.8514
2815,3,ITT Technical Institute-Culver City,Culver City,CA,33.98189,-118.395671,21,312,0.8725,""" """,""" """,0.3109,0.0737,0.4776,0.0481,0.0064,""" """,27235,0.815,0.8339
2816,3,ITT Technical Institute-Dearborn,Dearborn,MI,42.30379,-83.261891,13,336,0.9733,""" """,""" """,0.619,0.244,0.0327,0.0149,0.003,-2,27858,0.8539,0.8356
2817,3,ITT Technical Institute-Las Vegas,North Las Vegas,NV,36.21675,-115.190451,21,507,0.9708,""" """,""" """,0.2899,0.288,0.2249,0.073,0.0158,-2,27709,0.7399,0.7627
2818,4,Touro University Worldwide,Los Alamitos,CA,33.80844,-118.057661,21,214,0.3385,""" """,""" """,0.0841,0.6121,0.1028,0.0327,0,-2,21208,0.3356,0.1275
2819,4,Touro University California,Vallejo,CA,38.084841,-122.26555,12,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,80,""" """,""" """,""" """
2820,4,The Chicago School of Professional Psychology at Washington DC,Washington,DC,38.90153,-77.033081,11,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,-2,""" """,""" """,""" """
2821,4,Touro University Nevada,Henderson,NV,36.04329,-115.024021,11,31,""" """,""" """,""" """,0,0.5161,0,0.3548,0,80,""" """,0,0.2
2822,4,Herzing University-Kenosha,Kenosha,WI,42.60368,-87.857441,22,435,1,""" """,""" """,0.1655,0.6483,0.1195,0.0184,0.0092,-2,21850,0.7377,0.8712
2823,4,Herzing University-Brookfield,Brookfield,WI,43.02727,-88.115591,21,324,1,""" """,""" """,0.1667,0.6265,0.0525,0.0154,0.0031,-2,23209,0.622,0.8095
2824,4,Strayer University-Global Region,Washington,DC,38.90477,-77.034021,11,2738,""" """,0.1333,""" """,0.3959,0.4452,0.0639,0.0102,0.0058,-2,32064,0.4442,0.5313
2825,3,Brown Mackie College-Albuquerque,Albuquerque,NM,35.07932,-106.52703,11,767,""" """,""" """,""" """,0.0665,0.3312,0.4263,0.0091,0.1421,-2,24259,0.8244,0.7372
2826,3,Brown Mackie College-St Louis,Fenton,MO,38.54435,-90.43652,21,504,""" """,""" """,""" """,0.4048,0.5377,0.0139,0.0079,0.004,-2,22343,0.7634,0.7744
2827,4,California University of Management and Sciences,Anaheim,CA,33.84201,-117.942011,11,98,""" """,""" """,""" """,0.0204,0.0102,0,0.0408,0,-2,25820,0.0926,0.0556
2828,3,Johnson & Wales University-Online,Providence,RI,41.82013,-71.413151,12,143,""" """,""" """,""" """,0.1748,0.5804,0.0979,0.028,0,-2,""" """,0.5169,0.8644
2829,3,Allied American University,Laguna Hills,CA,33.62312,-117.729441,21,2202,""" """,""" """,""" """,0.2498,0.5263,0.1426,0.0182,0.0064,-2,""" """,0.4917,0.0902
2830,4,American Sentinel University,Aurora,CO,39.67657,-104.831151,11,1701,""" """,""" """,""" """,0.0829,0.5461,0.0141,0.0459,0.0082,-2,""" """,0.0863,0.2044
2831,3,Remington College-Heathrow Campus,Heathrow,FL,28.7662,-81.361171,21,255,0.5929,""" """,""" """,0.4353,0.3373,0.1451,0.0196,0.0078,-2,23740,0.8128,0.6851
2832,3,Chamberlain College of Nursing-Virginia,Arlington,VA,38.85232,-77.050211,12,394,0.3333,""" """,""" """,0.4518,0.264,0.1091,0.1041,0.0025,-2,""" """,0.4533,0.7912
2833,3,Stevens-Henager College,Boise,ID,43.59087,-116.278761,12,350,""" """,0.4157,""" """,0.02,0.6771,0.2029,0.0086,0.0114,-2,28887,0.8254,0.8397
2834,4,Northwest Institute of Literary Arts,Langley,WA,48.00712,-122.460161,42,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,-2,""" """,""" """,""" """
2835,3,American College for Medical Careers,Orlando,FL,28.470194,-81.402904,21,377,""" """,""" """,""" """,0.2918,0.2308,0.4085,0.0398,0.0027,-2,""" """,0.6853,0.75
2836,3,National Paralegal College,Phoenix,AZ,33.53065,-112.064151,11,1042,""" """,0.3667,""" """,0.0797,0.4376,0.048,0.0134,0.0086,-2,18068,0.5161,0.5969
2837,3,Carolina College of Biblical Studies,Fayetteville,NC,35.05141,-78.939511,12,111,""" """,""" """,""" """,0.5135,0.3694,0.0631,0,0.027,-2,17365,0.5398,0.3009
2838,4,Oxford Graduate School,Dayton,TN,35.468613,-85.054851,41,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,-2,""" """,""" """,""" """
2839,4,Jung Tao School of Classical Chinese Medicine,Sugar Grove,NC,36.26276,-81.784711,42,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,-2,""" """,""" """,""" """
2840,4,New York Film Academy,Burbank,CA,34.152,-118.335431,12,1453,""" """,""" """,""" """,0.0661,0.3173,0.0764,0.159,0.0172,-2,""" """,0.108,0.1398
2841,4,Georgia Christian University,Atlanta,GA,33.92835,-84.268021,21,165,""" """,0.6364,""" """,0,0,0,0.2545,0,-2,25010,0.2244,0.1538
2842,3,Jose Maria Vargas University,Pembroke Pines,FL,26.008322,-80.280306,21,30,""" """,""" """,""" """,0,0,0.8667,0,0,-2,""" """,0.1169,0.1104
2843,4,Shepherds Theological Seminary,Cary,NC,35.74456,-78.742981,21,2,""" """,""" """,""" """,0,1,0,0,0,54,""" """,""" """,""" """
2844,3,Grace College of Divinity,Fayetteville,NC,35.059,-78.961201,12,111,""" """,0.7778,""" """,0.1351,0.5586,0.1081,0.009,0.009,79,9126,0.4407,0.3305
2845,4,Bergin University of Canine Studies,Rohnert Park,CA,38.35375,-122.720721,21,43,""" """,""" """,""" """,0.0233,0.814,0.0233,0.093,0,-2,""" """,0.2647,0.4412
2846,3,Simmons College of Kentucky,Louisville,KY,38.239234,-85.764517,21,255,""" """,0,""" """,0.9804,0.0196,0,0,0,52,6428,0.4758,0
2847,3,North American University,Houston,TX,29.937288,-95.468481,21,419,""" """,""" """,""" """,0.1169,0.1098,0.1957,0.0406,0.0024,-2,22507,0.4029,0.3429
2848,3,Mesivta Keser Torah,Lakewood,NJ,40.09639,-74.217081,13,41,1,0.0455,""" """,0,1,0,0,0,-2,23664,0.5758,0
2849,4,Millennia Atlantic University,Doral,FL,25.8082,-80.352671,21,95,""" """,""" """,""" """,0.0211,0.0105,0.2842,0,0,-2,""" """,0.25,0.3667
2850,4,Institute for Doctoral Studies in the Visual Arts,Portland,ME,43.65405,-70.272161,13,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,-2,""" """,""" """,""" """
2851,4,John Paul the Great Catholic University,Escondido,CA,33.12085,-117.082401,21,195,0.875,0.6,1086,0.0051,0.559,0.1897,0.0513,0.0103,30,41646,0.2698,0.5079
2852,4,University of Phoenix-Mississippi,Flowood,MS,32.334319,-90.093047,21,49,""" """,""" """,""" """,0.6735,0.0204,0,0.0204,0,-2,23300,0.8182,0.8182
2853,4,Independence University,Salt Lake City,UT,40.68428,-111.869981,21,4241,""" """,0.7159,""" """,0.2516,0.4287,0.0729,0.005,0.0144,-2,29464,0.6821,0.7527
2854,3,National American University-Lee's Summit,Lee's Summit,MO,38.919799,-94.402699,23,309,""" """,""" """,""" """,0.3786,0.5405,0.0162,0,0.0065,-2,""" """,0.7667,0.8778
2855,3,National American University-Colorado Springs South,Colorado Springs,CO,38.84748,-104.722001,11,233,""" """,""" """,""" """,0.1845,0.5021,0.1245,0.0343,0,-2,21186,0.6641,0.7061
2856,3,Globe University-Appleton,Grand Chute,WI,44.263879,-88.482319,22,194,""" """,""" """,""" """,0.0309,0.8866,0.0309,0.0155,0.0052,-2,24508,0.6431,0.8364
2857,3,Chamberlain College of Nursing-Missouri,St. Louis,MO,38.70204,-90.436061,21,508,0.5714,0.3333,""" """,0.1417,0.7736,0.0197,0.0177,0,-2,24920,0.5574,0.8463
2858,3,Chamberlain College of Nursing-Texas,Houston,TX,29.839013,-95.562002,11,399,0.8889,""" """,""" """,0.3534,0.2005,0.183,0.1303,0.0025,-2,""" """,0.5581,0.8605
2859,3,Broadview University-Boise,Meridian,ID,43.58943,-116.360151,21,110,""" """,""" """,""" """,0.0091,0.7727,0.1455,0,0,-2,25194,0.7958,0.7676
2860,4,South University-Accelerated Graduate Programs,Atlanta,GA,33.935215,-84.353522,13,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,-2,""" """,""" """,""" """
2861,3,South University-The Art Institute of Fort Worth,Fort Worth,TX,32.73479,-97.438311,11,329,""" """,""" """,""" """,0.1368,0.4954,0.2827,0.0091,0.0091,-2,29663,0.6734,0.8121
2862,4,South University-Novi,Novi,MI,42.49522,-83.457501,13,382,""" """,""" """,""" """,0.4084,0.5026,0.0209,0.0288,0,-2,""" """,0.5593,0.7203
2863,3,National University College-Caguas,Caguas,PR,18.225575,-66.038026,13,1032,0.8421,""" """,""" """,0,0,1,0,0,-2,13004,0.7978,0.4413
2864,3,The Art Institute of Wisconsin,Milwaukee,WI,43.03426,-87.906391,11,529,""" """,""" """,""" """,0.3686,0.3932,0.1626,0.034,0.0095,-2,26182,0.686,0.8
2865,3,Azusa Pacific University College,San Dimas,CA,34.11062,-117.827131,21,1055,""" """,""" """,""" """,0.1536,0.3204,0.364,0.055,0.0038,88,20604,0.4601,0.7906
2866,3,CollegeAmerica-Phoenix,Phoenix,AZ,33.57415,-112.119891,11,569,""" """,0.3742,""" """,0.1441,0.2742,0.4429,0.0141,0.0844,-2,27793,0.8632,0.88
2867,4,Relay Graduate School of Education,New York,NY,40.74044,-73.993381,11,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,-2,""" """,""" """,""" """
2868,4,South University–Savannah Online,Savannah,GA,31.99958,-81.105481,12,8808,""" """,0.0244,""" """,0.3363,0.4841,0.0886,0.0084,0.0111,-2,26191,0.5965,0.5563
2869,4,Whitworth University-Adult Degree Programs,Spokane,WA,47.75309,-117.419321,21,317,""" """,""" """,""" """,0.0158,0.836,0.0694,0.0095,0.0347,103,""" """,0.5226,0.7452
2870,4,Springfield College-School of Professional and Continuing Studies,Springfield,MA,42.102696,-72.557049,12,1237,""" """,""" """,""" """,0.5643,0.19,0.1851,0.0049,0.004,-2,""" """,0.7375,0.9194
2871,3,Sanford-Brown College-Brooklyn Center,Brooklyn Center,MN,45.06481,-93.305691,21,169,""" """,0.439,""" """,0.1538,0.0533,0.0178,0.0237,0,-2,26050,0.8176,0.9459
2872,4,Rocky Mountain University of Health Professions,Provo,UT,40.21123,-111.655581,12,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,-2,""" """,""" """,""" """
2873,4,Christie's Education,New York,NY,40.7543,-73.981851,11,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,-2,""" """,""" """,""" """
2874,4,Criswell College,Dallas,TX,32.79369,-96.778071,11,253,1,0.3182,""" """,0.1897,0.581,0.1146,0.0395,0.0079,75,22993,0.4468,0.2298
2875,3,Bryant & Stratton College-Akron,Copley,OH,41.12821,-81.654881,21,259,""" """,""" """,""" """,0.332,0.583,0.0193,0.0077,0,-2,22537,0.8013,0.8782
2876,3,Chamberlain College of Nursing-Georgia,Atlanta,GA,33.91163,-84.350431,13,879,0.5455,""" """,""" """,0.4551,0.2366,0.0398,0.0705,0.0011,-2,30176,0.5726,0.9021
2877,3,Bais HaMedrash and Mesivta of Baltimore,Baltimore,MD,39.37968,-76.674591,21,59,0.96,""" """,""" """,0,0.9661,0.0169,0,0,-2,20200,0.5102,0
2878,3,Yeshiva Gedolah Zichron Leyma,Linden,NJ,40.636528,-74.265525,21,28,1,0,""" """,0,0.9643,0,0,0,-2,18200,0.2174,0
2879,3,Be'er Yaakov Talmudic Seminary,Spring Valley,NY,41.139404,-74.028483,21,382,1,0.8429,""" """,0,0.9948,0,0,0,-2,16276,0.6343,0
2880,4,Colorado State University-Global Campus,Greenwood Village,CO,39.60862,-104.898231,21,6506,""" """,""" """,""" """,0.0536,0.6938,0.1173,0.0289,0.0103,-2,""" """,0.3107,0.4977
2881,3,West Coast University-Dallas,Dallas,TX,32.82726,-96.873991,11,428,0.1111,""" """,""" """,0.2173,0.4159,0.1285,0.1963,0.0187,-2,42705,0.3839,0.356
2882,3,Stevens-Henager College,St. George,UT,37.08327,-113.555511,13,157,""" """,""" """,""" """,0.0064,0.6369,0.0828,0.0127,0.0955,-2,28535,0.8734,0.8797
2883,3,National American University-Bellevue,Bellevue,NE,41.14157,-95.967131,21,189,""" """,""" """,""" """,0.1534,0.6878,0.0688,0.0053,0.0106,-2,""" """,0.7974,0.8502
2884,3,National American University-Burnsville,Burnsville,MN,44.772711,-93.287498,21,182,""" """,""" """,""" """,0.2473,0.5879,0.0385,0.0604,0.011,-2,""" """,0.9193,0.9379
2885,3,California College San Diego,San Marcos,CA,33.13817,-117.160641,21,322,""" """,""" """,""" """,0.1615,0.2547,0.5093,0.0373,0.0093,-2,28753,0.7321,0.7094
2886,4,Pennsylvania State University-World Campus,University Park,PA,40.832677,-77.841657,41,5736,0.5808,0.25,1040,0.0758,0.732,0.0832,0.0331,0.0023,-2,26905,0.3526,0.5641
2887,3,Kaplan University-Augusta Campus,Augusta,ME,44.34045,-69.78955,32,472,""" """,""" """,""" """,0.0169,0.9555,0.0212,0.0021,0.0021,-2,20731,0.7526,0.8125
2888,4,South University-Austin,Austin,TX,30.459476,-97.751403,41,217,""" """,""" """,""" """,0.212,0.4608,0.2535,0.0369,0,-2,29500,0.6028,0.695
2889,3,South University-Cleveland,Cleveland,OH,41.431336,-81.497852,21,319,""" """,""" """,""" """,0.7524,0.1693,0.0219,0.0063,0.0125,-2,27964,0.7311,0.7941
2890,3,Bryant & Stratton College-Online,Orchard Park,NY,42.790477,-78.769037,21,2574,""" """,0.35,""" """,0.3594,0.512,0.0556,0.0074,0.0093,-2,18328,0.7852,0.8466
2891,4,Elizabethtown College School of Continuing and Professional Studies,Elizabethtown,PA,40.149968,-76.591579,21,341,""" """,""" """,""" """,0.1056,0.8211,0.0528,0.0088,0.0029,58,""" """,0.3575,0.672
2892,3,Fortis College-Cutler Bay,Cutler Bay,FL,25.58561,-80.363801,21,236,""" """,""" """,""" """,0.3305,0.0169,0.5169,0.0042,0,-2,""" """,0.8147,1
2893,4,Warner Pacific College Adult Degree Program,Portland,OR,45.50362,-122.562251,11,664,""" """,0.4091,""" """,0.122,0.5557,0.0617,0.0286,0.009,57,23208,0.5589,0.7853
2894,4,Florida Institute of Technology-Online,Melbourne,FL,28.06469,-80.618811,13,2063,""" """,""" """,""" """,0.2196,0.54,0.0965,0.0208,0.0092,-2,""" """,0.6166,0.7894
2895,4,California Miramar University,San Diego,CA,32.77931,-117.118211,11,245,""" """,""" """,""" """,0.0163,0.9714,0.0041,0.0041,0,-2,""" """,0,0
2896,4,Rocky Vista University,Parker,CO,39.56304,-104.814691,21,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,-2,""" """,""" """,""" """
2897,3,Midwives College of Utah,Salt Lake City,UT,40.71086,-111.856911,12,207,0.6364,""" """,""" """,0.0435,0.8309,0.0531,0,0.0145,-2,19005,0.3046,0.2848
2898,4,Future Generations Graduate School,Franklin,WV,38.70906,-79.405415,43,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,-2,""" """,""" """,""" """
2899,4,Grace Mission University,Fullerton,CA,33.866566,-117.957072,21,73,""" """,0.4615,""" """,0,0,0,0.9452,0,66,16990,0.4775,0.0901
2900,4,Sotheby's Institute of Art-NY,New York,NY,40.68897,-73.937381,11,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,-2,""" """,""" """,""" """
2901,3,Mid-South Christian College,Memphis,TN,35.064377,-89.910526,11,21,""" """,1,""" """,0.1429,0.5238,0.1429,0,0,48,14795,0.4138,0
2902,4,Grace School of Theology,Conroe,TX,30.20578,-95.472361,13,41,""" """,""" """,""" """,0.2439,0.439,0.1463,0,0,42,""" """,""" """,""" """
2903,3,Yeshiva Gedolah Kesser Torah,Monsey,NY,41.12494,-74.068551,21,67,1,0.6667,""" """,0,1,0,0,0,-2,26560,0.4286,0
2904,3,Yeshiva Yesodei Hatorah,Lakewood,NJ,40.065492,-74.201781,21,69,1,0.5,""" """,0,0.9855,0,0,0,-2,19000,0.25,0
2905,3,South University-High Point,High Point,NC,36.04129,-79.965201,12,296,""" """,""" """,""" """,0.5608,0.3615,0.0405,0.0068,0.0101,-2,29316,0.6601,0.8128
2906,4,Augusta University,Augusta,GA,33.47145,-81.988361,12,5030,0.7654,0.303,1030,0.2563,0.5535,0.0551,0.041,0.0038,-2,13741,0.434,0.5458
2907,3,Middle Georgia State University,Macon,GA,32.81039,-83.732361,12,7487,0.6038,0.1379,""" """,0.3422,0.5604,0.0339,0.0215,0.0024,-2,14158,0.5086,0.4949
2908,4,Virginia Baptist College,Fredericksburg,VA,38.29061,-77.531381,22,69,""" """,""" """,""" """,0.2029,0.7101,0.029,0,0,54,12071,0.1798,0
2909,3,National American University-Austin South,Austin,TX,30.208608,-97.814592,11,121,""" """,""" """,""" """,0.2645,0.3058,0.3471,0,0,-2,""" """,0.875,0.725
2910,3,National American University-Lewisville,Lewisville,TX,32.99225,-96.978131,21,213,""" """,""" """,""" """,0.446,0.4178,0.0469,0.0047,0.0094,-2,""" """,0.8418,0.8797
2911,3,National American University-Georgetown,Georgetown,TX,30.63086,-97.695581,21,212,""" """,""" """,""" """,0.2028,0.4953,0.1981,0,0,-2,21546,0.8092,0.815
2912,3,National American University-Rochester,Rochester,MN,44.063199,-92.497972,12,155,""" """,""" """,""" """,0.1548,0.6839,0.0452,0,0.0065,-2,""" """,0.8725,0.8926
